Domain,Url,Url occurences,Common?
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/,2,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/upcoming_elections.php,1,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/polling_places/index.php,3,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/sample_ballot/index.php,1,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/where_do_i_vote.php,2,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/vote_by_mail/track_your_ballot.php,1,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/sample_ballot.php,1,no
www.manassasva.gov,https://www.manassasva.gov/voter_registration_and_elections/vote_by_mail/absentee_application_status.php,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/town-ballots/2024-general-election-sample-ballots,2,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/voter-information/where-and-how-do-i-vote,3,no
portal.ct.gov,https://portal.ct.gov/sots/common-elements/v5-template---redesign/elections--voting--home-page,2,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/early-voting/early-voting-locations---2024-general-election,7,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/town-ballots/ballots,2,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/list_of_candidates/2024-august-primary,2,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/election-results/election-results,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/early-voting/early-voting,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/find-your-town-clerk-registrar-and-elected-officials/us-senators-and-representatives,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/voter-information/absentee-voting,1,no
portal.ct.gov,https://portal.ct.gov/-/media/sots/electionservices/early-voting/ballot-drop-box-locations-7-24.xlsx,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/proposed-constitutional-amendment-on-the-2024-ballot,1,no
portal.ct.gov,https://portal.ct.gov/sots/election-services/voter-information/voter-fact-sheet,1,no
www.michigan.gov,https://www.michigan.gov/sos/elections/voting/early-in-person-voting,5,no
www.michigan.gov,https://www.michigan.gov/sos/elections/voting/vote-on-election-day,4,no
www.michigan.gov,https://www.michigan.gov/sos/elections,1,no
www.michigan.gov,https://www.michigan.gov/sos/elections/voting,1,no
www.michigan.gov,https://www.michigan.gov/-/media/Project/Websites/sos/sos/Ballot_Dropbox_Locations.pdf?rev=fb6a870010dc4d88a75a695d260227d0,1,no
www.bexar.org,https://www.bexar.org/2229/Voter-Registration-Check-Polling-Locatio,4,no
www.bexar.org,https://www.bexar.org/DocumentCenter/View/4570/Generic-Sample-Ballot-PDF,3,no
www.bexar.org,https://www.bexar.org/3184/Election-Day-Vote-Information,2,no
www.bexar.org,https://www.bexar.org/1568/Elections-Department,1,no
www.bexar.org,https://www.bexar.org/2237/Early-Vote-Information,1,no
www.bexar.org,https://www.bexar.org/DocumentCenter/View/4572/Early-Voting-Locations-and-Hours-PDF?bidId=,3,no
www.bexar.org,https://www.bexar.org/1573/Early-Voting-Absentee-Ballots,1,no
www.bexar.org,https://www.bexar.org/2186/Historical-Election-Results,1,no
www.bexar.org,https://www.bexar.org/1702/Register-to-Vote,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/VIP.html,2,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/Candidates/CandidateHome.html,2,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/vote/generalCandidates.html,3,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/Resources/CountyElectionOffices.html,2,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/resultsData.html?menuheaders=5,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/FAQs/ElectionDay.html,3,no
www.sos.state.co.us,https://www.sos.state.co.us/voter/pages/pub/olvr/verifyNewVoter.xhtml,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/FAQs/VoterRegistrationFAQ.html,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/FAQs/mailBallotsFAQ.html,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/main.html,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/electionInfo.html,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/FAQs/primaryElectionsFAQ.html,1,no
www.sos.state.co.us,https://www.sos.state.co.us/pubs/elections/FAQs/GeneralInfoFAQ.html,1,no
www.fvap.gov,https://www.fvap.gov/search-offices,2,no
www.fvap.gov,https://www.fvap.gov/uploads/FVAP/VAO/PrimaryElectionsCalendar.pdf,2,no
www.fvap.gov,https://www.fvap.gov/california,1,no
www.fvap.gov,https://www.fvap.gov/citizen-voter/overview,1,no
www.fvap.gov,https://www.fvap.gov/colorado,1,no
www.fvap.gov,https://www.fvap.gov/guide/appendix/state-elections,1,no
www.fvap.gov,https://www.fvap.gov/uploads/FVAP/Outreach-Materials/PrimaryElectionsFactSheet.pdf,3,no
www.fvap.gov,https://www.fvap.gov/washington,1,no
www.fvap.gov,https://www.fvap.gov/texas,1,no
www.fvap.gov,https://www.fvap.gov/nevada,1,no
www.fvap.gov,https://www.fvap.gov/uploads/fvap/forms/fwab.pdf,1,no
www.nycvotes.org,https://www.nycvotes.org/whats-on-the-ballot/2024-state-and-federal-general-election/,5,no
www.nycvotes.org,https://www.nycvotes.org/whats-on-the-ballot/2023-general-election/compare-candidates/,1,no
www.nycvotes.org,https://www.nycvotes.org/whats-on-the-ballot/2024-state-and-federal-general-election/2024-ballot-proposals/,2,no
www.nycvotes.org,https://www.nycvotes.org/,1,no
www.nycvotes.org,https://www.nycvotes.org/how-to-vote/vote-by-mail/,1,no
www.nycvotes.org,https://www.nycvotes.org/how-to-vote/early-voting/,1,no
www.nycvotes.org,https://www.nycvotes.org/how-to-vote/register-to-vote/,1,no
www.nycvotes.org,https://www.nycvotes.org/why-vote/types-of-elections/,1,no
www.statesman.com,https://www.statesman.com/story/news/politics/elections/2024/10/21/early-voting-texas-starts-where-how-to-vote-early-2024-election/75675547007/,6,no
www.statesman.com,https://www.statesman.com/story/news/politics/elections/2024/10/28/early-voting-locations-zip-code-austin-texas-travis-bastrop-williamson-hays-2024-election/75824326007/,3,no
www.statesman.com,https://www.statesman.com/story/news/state/2024/10/21/texas-early-voting-locations-near-me-austin-area-travis-williamson-bastrop-hays-county-2024/75775401007/,2,no
www.statesman.com,https://www.statesman.com/story/news/politics/elections/2024/10/24/ted-cruz-vs-colin-allred-polls-texas-senate-race-2024-election-emerson-college-trump-harris/75811265007/,1,no
www.statesman.com,https://www.statesman.com/story/news/politics/elections/2024/10/21/austin-texas-election-2024-voter-guide-early-voting-locations-map-sample-ballots-hours/75683690007/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/dc-md-va/2024/10/24/maryland-senate-race-poll-results/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/politics/2024/10/25/senate-splitticket-trump-arizona-gallego-lake/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/elections/interactive/2024/presidential-polling-averages/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/technology/2024/10/15/musk-america-pac-door-knocking/,2,no
www.washingtonpost.com,https://www.washingtonpost.com/politics/2024/10/14/trump-fact-checks-interviews-debates/,2,no
www.washingtonpost.com,https://www.washingtonpost.com/opinions/2024/10/13/presidential-election-2024-letters-issues/,2,no
www.washingtonpost.com,https://www.washingtonpost.com/elections/interactive/2024/elections-doubts-2024-republicans/,3,no
www.washingtonpost.com,https://www.washingtonpost.com/elections/2024/10/21/2024-election-campaign-updates-harris-trump/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/politics/2024/10/03/election-republicans-abortion-vance/,1,no
www.washingtonpost.com,https://www.washingtonpost.com/elections/2022/11/07/poll-close-times/,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/appeals-court-mail-in-ballots-mississippi-election-day-rcna177384,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/presidential-candidates-tracker,7,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/senate-seats-battleground-states,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/president-electoral-college-battleground-states,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/early-vote,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/find-your-congressional-district,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/harris-trump-stance-issues-policies-president-race-rcna150570,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/abortion-rights-ballot-measures-states-rcna168621,3,no
www.nbcnews.com,https://www.nbcnews.com/meet-the-press/meetthepressblog/poll-democracy-abortion-are-top-priorities-single-issue-voters-rcna126225,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-presidential-election,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/new-york-republicans-democrats-house-control-rcna176382,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/democrats-brace-crack-blue-wall-signs-north-carolina-slipping-rcna176046,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/ohio-gop-senate-candidate-says-lot-suburban-women-are-single-issue-vot-rcna172585,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/republican-super-pac-makes-last-ditch-push-swing-nevada-senate-race-rcna177071,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/speaker-mike-johnson-fights-house-republican-majority-job-rcna177028,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/ballot-boxes-set-fire-portland-vancouver-rcna177611,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/democratic-super-pac-jumps-texas-senate-race-boost-colin-allred-rcna177104,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/democrats-can-win-control-house-even-trump-elected-president-rcna177044,2,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-elections/house-seats-battleground-states,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna176308,4,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/third-party-candidates-gotten-ballot-key-swing-states-rcna170455,2,no
www.nbcnews.com,https://www.nbcnews.com/health/health-news/harris-bold-abortion-stance-impact-2024-election-biden-exit-rcna163016,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/ron-desantis-florida-abortion-ballot-measure-rcna175337,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/live-blog/harris-trump-election-live-updates-rcna176305,3,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-primary-elections/wisconsin-senate-results,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/poll-voters-repelled-election-denial-overturning-roe-drawn-economic-pr-rcna175791,1,no
www.nbcnews.com,https://www.nbcnews.com/politics/2024-election/house-republicans-subpoena-biden-administration-alleged-social-media-c-rcna177099,2,no
thehill.com,https://thehill.com/2024-presidential-candidates/,2,no
thehill.com,https://thehill.com/homenews/campaign/4947014-third-party-candidates-swing-states/,2,no
thehill.com,https://thehill.com/homenews/campaign/4954336-mail-in-voting-slows-election-process/,1,no
thehill.com,https://thehill.com/homenews/campaign/4956850-cruz-allred-texas-senate-race/,1,no
thehill.com,https://thehill.com/homenews/4945815-democratic-candidates-avoid-harris-blue-wall/,1,no
thehill.com,https://thehill.com/homenews/campaign/4921726-tim-sheehy-comments-abortion/,2,no
thehill.com,https://thehill.com/homenews/campaign/4947749-cruz-allred-texas-senate-race-poll/,1,no
thehill.com,https://thehill.com/homenews/campaign/4943975-trump-harris-election-forecast-shift/,1,no
thehill.com,https://thehill.com/video/red-wave-coming-top-democrats-tell-biden-to-withdraw-trump-and-j-d-vance-plan-to-sweep-elections/9878225/,1,no
thehill.com,https://thehill.com/business/4828253-most-voters-in-new-poll-say-economy-immigration-most-important-issues-in-2024/,1,no
www.270towin.com,https://www.270towin.com/2024-senate-election/,2,no
www.270towin.com,https://www.270towin.com/,1,no
www.270towin.com,https://www.270towin.com/2024-presidential-election-calendar/,3,no
www.270towin.com,https://www.270towin.com/2024-presidential-election-forecast-predictions/,2,no
www.270towin.com,https://www.270towin.com/2024-presidential-election-polls/,2,no
www.270towin.com,https://www.270towin.com/news/,1,no
www.270towin.com,https://www.270towin.com/historical-presidential-elections/,3,no
www.270towin.com,https://www.270towin.com/2024-senate-election-predictions/,1,no
www.270towin.com,https://www.270towin.com/poll-closing-times,1,no
www.270towin.com,https://www.270towin.com/2024-countdown-clock/,1,no
www.270towin.com,https://www.270towin.com/states/New_York,1,no
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/voter-registration/county-elections-offices,5,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/helpful-information/current-election-information,4,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/data-research/ballot-status-codes,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/helpful-information/frequently-asked-questions-voting-mail,2,yes
www.sos.wa.gov,https://www.sos.wa.gov/sites/default/files/2023-07/SpecialAbsenteeBallotApp_0723_0.pdf,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/voter-registration/drop-box-and-voting-center-locations,4,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/elections-calendar/dates-and-deadlines,3,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/calendar,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/2024-general-election-voters-guide,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/voters/2024-general-election-voters-guide/2024-initiative-information,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/candidates-campaigns/frequently-asked-questions/top-2-primary-faqs-candidates,2,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/data-research/election-data-and-maps/ballot-return-statistics,1,yes
www.sos.wa.gov,https://www.sos.wa.gov/elections/candidates/filing-resources/running-president-united-states,1,yes
elections.maryland.gov,https://elections.maryland.gov/elections/2024/index.html,2,no
elections.maryland.gov,https://elections.maryland.gov/elections/2024/2024%20General%20drop%20box%20Locations%20English.pdf,1,no
elections.maryland.gov,https://elections.maryland.gov/elections/2024/primary_candidates/index.html,2,no
elections.maryland.gov,https://elections.maryland.gov/,1,no
elections.maryland.gov,https://elections.maryland.gov/voting/absentee.html,1,no
elections.maryland.gov,https://elections.maryland.gov/voting/index.html,1,no
elections.maryland.gov,https://elections.maryland.gov/voting/where.html,1,no
elections.maryland.gov,https://elections.maryland.gov/elections/2024/2024_PP_DropBoxLocations_English.pdf,1,no
elections.maryland.gov,https://elections.maryland.gov/elections/vote2024/,1,no
elections.maryland.gov,https://elections.maryland.gov/elections/2024/Primary_candidates/gen_cand_lists_2024_3.html,1,no
elections.maryland.gov,https://elections.maryland.gov/voting/early_voting.html,1,no
www.elections.virginia.gov,https://www.elections.virginia.gov/candidatepac-info/campaign-finance/,2,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/candidate-list/november-5-2024-general-election-presidential/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/candidate-list/,5,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/polling-place-lookup/,2,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/early-voting-office-locations/,2,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/calendars-schedules/upcoming-elections.html,4,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/redistricting/interactive-map/,2,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/registration/election-voter-faq/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/polling-place-and-ballot-information-lookup/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/election-law/place-issue-on-ballot/,2,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/citizen-portal/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/early-absentee/,4,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/localGR,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/candidate-list/november-5-2024-general-election-us-house/,1,yes
www.elections.virginia.gov,https://www.elections.virginia.gov/voter-pocket-guide/,1,yes
www.usvotefoundation.org,https://www.usvotefoundation.org/town-of-west-hartford-ct-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/town-of-thorp-clark-county-wi-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/denver-county-co-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/ballot-return-options,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/wheres-my-ballot,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/sample-ballot-lookup,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/zavala-county-tx-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/town-of-waterbury-ct-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/massachusetts-election-dates-and-deadlines,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/town-of-southbridge-ma-election-office,1,no
www.usvotefoundation.org,https://www.usvotefoundation.org/dakota-county-ne-election-office,1,no
www.cnn.com,https://www.cnn.com/election/2024/calendar,2,no
www.cnn.com,https://www.cnn.com/interactive/2024/politics/presidential-candidates-dg/,4,no
www.cnn.com,https://www.cnn.com/election/2024,1,no
www.cnn.com,https://www.cnn.com/2024/10/25/politics/cnn-poll-harris-trump/index.html,1,no
www.cnn.com,https://www.cnn.com/2024/10/24/politics/house-gop-committee-trump-fake-elector-scheme/index.html,2,no
www.cnn.com,https://www.cnn.com/2024/10/25/media/washington-post-wont-endorse-presidential-candidate/index.html,1,no
www.cnn.com,https://www.cnn.com/2024/09/22/politics/young-voters-election-issues/index.html,2,no
www.cnn.com,https://www.cnn.com/election/2024/primaries-and-caucuses/results/california,1,no
www.cnn.com,https://www.cnn.com/2024/10/28/us/ballot-box-fires-oregon-washington/index.html,1,no
www.cnn.com,https://www.cnn.com/election/2024/primaries-and-caucuses/results/democratic-party/president,1,no
www.cnn.com,https://www.cnn.com/election/2024/senate-race-ratings,1,no
www.cnn.com,https://www.cnn.com/politics/live-news/harris-trump-election-10-24-24/index.html,3,no
www.cnn.com,https://www.cnn.com/2024/09/30/politics/fact-check-trump-election-lies-2024/index.html,2,no
www.cnn.com,https://www.cnn.com/2024/08/23/politics/video/michael-cohen-blue-wave-election-dnc-digvid,1,no
www.cnn.com,https://www.cnn.com/election/2020/results/state/new-mexico,1,no
www.cnn.com,https://www.cnn.com/election/2020/results/president,1,no
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/historical/presidential.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/candidates/guide/2024/offices2024.shtml,8,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/important-election-dates.shtml,5,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/candidates/guide/2024/ind2024.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/candidates/index.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/current-elections-information.shtml,5,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/pol-sub/7-17.pdf,3,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/earlyvoting/index.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/votregduties.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/candidates/guide/2024/president.shtml,4,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/reqvr.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/ballot-board-handbook.pdf,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/county.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/about/newsreleases/2022/110722.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/countywide-polling-place-program.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/advisory2023-01.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/historical/index.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/candidates/guide/2024/index.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/pol-sub/7-30f.pdf,3,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/advisory2023-27.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/pol-sub/7-28f.pdf,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/historical/elections-results-archive.shtml,2,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/elo/index.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/glossary.shtml,1,yes
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/laws/advisory2020-25.shtml,1,yes
dos.fl.gov,https://dos.fl.gov/elections/for-voters/check-your-voter-status-and-polling-place/voter-precinct-lookup/,7,no
dos.fl.gov,https://dos.fl.gov/elections/candidates-committees/presidential-candidates-presidential-electors-and-electoral-college/,1,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/voter-registration/register-to-vote-or-update-your-information/,2,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/check-your-voter-status-and-polling-place/,2,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/check-your-voter-status-and-polling-place/vote-by-mail-ballot-information-and-status-lookup/,6,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/voting/vote-by-mail/,2,no
dos.fl.gov,https://dos.fl.gov/elections/,1,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/voting/election-day-voting/,4,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/voting/early-voting-and-secure-ballot-intake-stations/,6,no
dos.fl.gov,https://dos.fl.gov/elections/candidates-committees/,1,no
dos.fl.gov,https://dos.fl.gov/elections/for-voters/election-dates/,1,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/making-disbursements-ssf-or-connected-organization/public-debates/,3,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,2,no
www.fec.gov,https://www.fec.gov/data/candidates/president/?election_year=2024&cycle=2024&election_full=true,2,no
www.fec.gov,https://www.fec.gov/,1,no
www.fec.gov,https://www.fec.gov/documents/4647/2024pdates.pdf,2,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/understanding-ways-support-federal-candidates/,2,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/how-to-research-public-records/candidates/,1,no
www.fec.gov,https://www.fec.gov/campaign-finance-data/congressional-candidate-data-summary-tables/,2,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/understanding-ways-support-federal-candidates/presidential-elections/public-funding-presidential-elections/,2,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/,1,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/making-disbursements-ssf-or-connected-organization/endorsing-candidates-corporation-labor-organization/,2,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/candidate-taking-receipts/contribution-limits/,1,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/candidate-taking-receipts/who-can-and-cant-contribute/,1,no
www.fec.gov,https://www.fec.gov/introduction-campaign-finance/understanding-ways-support-federal-candidates/presidential-elections/,2,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/making-independent-expenditures/,1,no
www.fec.gov,https://www.fec.gov/help-candidates-and-committees/candidate-taking-receipts/understanding-independent-expenditures/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/25/colin-allred-vs-ted-cruz-texas-senate/75814766007/,2,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/25/election-2024-live-updates-trump-rogan-harris-beyonce/75826798007/,3,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/24/presidential-election-polls-today-2024/75820242007/,9,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/25/days-until-election-day-countdown-clock/75825488007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/25/presidential-election-polls-2024-harris-trump/75835971007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/27/election-result-lawsuits-planned/75828364007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/28/2024-senate-race-elections-polls/75892418007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/26/polls-2024-election-prediction-accuracy/75808958007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/28/swing-states-2024-presidential-election-polls/75893309007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/21/third-party-candidates-pivotal-role/75774720007/,3,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/20/will-lawmakers-certify-2024-presidential-election-results/74629753007/,2,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/21/is-election-day-a-federal-holiday/75715783007/,1,no
www.usatoday.com,https://www.usatoday.com/story/opinion/columnist/2024/10/20/trump-republicans-2024-election-misinformation-voter-fraud/75722624007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/21/election-2024-live-updates-trump-harris-swing-states/75766363007/,1,no
www.usatoday.com,https://www.usatoday.com/story/news/politics/elections/2024/10/24/election-2024-live-updates-trump-harris/75815640007/,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Election_Day_(United_States),3,no
en.wikipedia.org,https://en.wikipedia.org/wiki/2024_Republican_Party_presidential_primaries,3,no
en.wikipedia.org,"https://en.wikipedia.org/wiki/Connecticut%27s_congressional_districts#:~:text=Connecticut%20is%20divided%20among%20five,United%20States%20House%20of%20Representatives.",1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/2024_United_States_presidential_election,3,no
en.wikipedia.org,https://en.wikipedia.org/wiki/United_States_presidential_debates,2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Single-issue_politics,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_United_States_presidential_candidates,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/United_States_presidential_election,2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_current_members_of_the_United_States_House_of_Representatives,2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/California%27s_congressional_districts,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/2024_United_States_Senate_elections,3,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Third-party_and_independent_candidates_for_the_2024_United_States_presidential_election,3,no
en.wikipedia.org,"https://en.wikipedia.org/wiki/Colorado%27s_congressional_districts#:~:text=Colorado%20is%20divided%20into%20eight,Colorado's%20congressional%20districts%20since%202023.",1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_current_United_States_senators,3,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Political_campaign,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/United_States_House_of_Representatives,2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/2024_United_States_elections,2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_United_States_representatives_from_Virginia,1,no
